70,Meridien II (0MM) ASJM2313731-0MM,https://product.29cm.co.kr/catalog/1960897?source=post&source_content_no=&source_content_name=,/상품/70.png,/모델/70.png,"남성,여성,공용","하양,검정",상의,"봄,가을",세인트제임스,115200,"줄무늬,긴팔티,마린룩","레트로,클래식,데일리,일상,캐주얼,대학생,캠퍼스,트렌디,데일리,데이트,일상",20,https://www.youtube.com/watch?v=AbUZitYZZYs&pp=ygUiTWlucXVpZXJzIDE4ICgwTU0pIEFTSk0yMzE0MzI2LTBNTQ%3D%3D,https://kkkitsune.tistory.com/56,마린룩의 대명사! 세인트 제임스 다녀왔어요!/봄/스트라이프/줄무늬/길도/길도엘보패치/밍콰이어/메르디앙/티셔츠,[패션] 세인트제임스 길도 구매 및 착용 후기 (생제임스) | 세인트제임스,0
71,NOI895 로고 슬릿 롱슬리브 (그린),https://www.musinsa.com/app/goods/3202235,/상품/71.png,/모델/71.png,여성,초록,상의,"봄,가을",노이아고,41600,"긴팔,롱슬리브,로고,파스텔,레귤러핏","대학생,직장인,트렌디,데일리,데이트,일상",20,https://www.youtube.com/shorts/nQfeRD2e8ro,https://m.blog.naver.com/sksekehowl/221608037375,68kg도 존예들만 입는 옷을 입을 수 있을까?! (Sub),155 키작은 여자 코디 : 여름 청바지 롱슬리브 코디! ,0
72,레이어드 컬러링 티-블랙,https://www.musinsa.com/app/goods/3049087,/상품/72.png,/모델/72.png,여성,"검정,하양",상의,"봄,가을",버터셀즈,39000,"긴팔,롱슬리브,줄무늬,슬림핏","대학생,직장인,트렌디,데일리,데이트,일상",20,https://www.youtube.com/watch?v=E2NO1qoKIrY,https://wooney86.tistory.com/822,유행없는 스트라이프 티셔츠를 활용한 6가지 룩북 / 스트라이프 코디 / 스트라이프 티셔츠 코디 / 꾸안꾸룩 / 30대여자코디 / 마돌,봄철 여자 줄무늬 티셔츠 코디 모음(stripe tshirt fashion),0
73,무지 크롭 긴팔 티셔츠 3컬러,https://m.hugvone.co.kr/product/detail.html?product_no=563&cate_no=1&display_group=5,/상품/73.png,/모델/73.png,여성,"검정,하양,파랑",상의,"봄,가을",허그본,19900,"하늘색,긴팔,슬림핏,크롭티","트레이닝,데일리,일상,운동,대학생,직장인,트렌디,데일리,데이트,일상",20,https://www.youtube.com/shorts/XkvvOCw5pnE,https://m.blog.naver.com/lyl_1917/221952346017,176cm 크롭티 코디! #koreanfashion #룩북,여자 크롭티 부담스럽지 않게 입는 코디팁,0
74,[쿨탠다드] 우먼즈 크루 넥 크롭 긴팔 티셔츠 [크림],https://www.musinsa.com/app/goods/3092788,/상품/74.png,/모델/74.png,여성,하양,상의,"봄,가을",무신사 스탠다드,20900,"크림,긴팔,기본,베이직,레귤러핏","대학생,직장인,트렌디,데일리,데이트,일상",20,https://www.youtube.com/watch?v=olmmFUbXQ6M&pp=ygUs7Jqw66i87KaIIO2BrOujqCDrhKUg7YGs66GtIOq4tO2MlCDti7DshZTsuKA%3D,https://m.blog.naver.com/arafatare/222345555274,가을에 입기 좋은 기본티 13개 추천?? _그대가 원하는 긴팔티 여기 다~ 있습니다! ?? 갓성비부터 고~급템까지!?? 기본티 종결영상!??,베이직한 레이어드티 코디하기 좋았던 여성 긴팔티셔츠,0
75,에센셜 하트 스웨트셔츠_밀크(SLF3-MT002A_WHT),https://www.musinsa.com/app/goods/2985187/0,/상품/75.png,/모델/75.png,"남성,여성,공용","하양,노랑,주황,파랑,초록,갈색,회색,검정",상의,"봄,가을",스웻레이블,29900,"피치,하늘색,남색,초코,로고,맨투맨,스웻셔츠,스웨트셔츠,오버핏","대학생,직장인,트렌디,데일리,데이트,일상",20,https://www.youtube.com/watch?v=Oda50-29Rd4,https://m.post.naver.com/viewer/postView.naver?volumeNo=26618117&memberNo=4949247,"haul. 스웻 셔츠 코디?? 봄코디 하기좋은 휘뚤마뚤 맨투맨?? 8가지추천??1-8만원 (아메스월드와이드,핍스마트,지그재그) 봄패션ㅣ맨투맨추천ㅣ패션하울ㅣ맨투맨코디ㅣ봄맨투맨추천?","옷 잘 입는법,여자 맨투맨 코디 #181",0
76,노맨틱 베이직 와펜 스웨트 셔츠 블랙,https://product.29cm.co.kr/catalog/1886463?source=item_detail&source_type=bought_together_item,/상품/76.png,/모델/76.png,여성,검정,상의,"봄,가을",비욘드 클로젯,47200,"스웻셔츠,맨투맨,스웨트셔츠,오버핏,로고","대학생,직장인,트렌디,데일리,데이트,일상",20,https://www.youtube.com/watch?v=Oda50-29Rd4,https://m.post.naver.com/viewer/postView.naver?volumeNo=26618117&memberNo=4949247,"haul. 스웻 셔츠 코디?? 봄코디 하기좋은 휘뚤마뚤 맨투맨?? 8가지추천??1-8만원 (아메스월드와이드,핍스마트,지그재그) 봄패션ㅣ맨투맨추천ㅣ패션하울ㅣ맨투맨코디ㅣ봄맨투맨추천?","옷 잘 입는법,여자 맨투맨 코디 #181",0
77,[22FW] 그래픽 오버핏 스웻셔츠_MELANGE WHITE,https://www.ssfshop.com/Citybreeze/GPYF22082998741/good?utag=ref_sch:%ED%81%AC%EB%A1%AD%ED%8B%B0$set:1$$dpos:55$ref_prd:GPYF22082998738$otherColor:2&dspCtgryNo=SFMA41A01A03&brandShopNo=&brndShopId=MCBR,/상품/77.png,/모델/77.png,여성,하양,상의,"봄,가을",시티브리즈,62300,"스웻셔츠,맨투맨,스웨트셔츠,오버핏,그래픽","대학생,직장인,트렌디,데일리,데이트,일상",20,https://www.youtube.com/watch?v=TPShBVqYon0&pp=ygUZ7Iuc7Yuw67iM66as7KaIIOunqO2IrOunqA%3D%3D,https://m.blog.naver.com/sikhye0701/220970807874,스웻셔츠로 일주일 코디하기 ???? 출근룩 데일리룩 | 167cm 52kg | 11월코디 | 직장인 출근코디 | 7가지 맨투맨 | 패션 룩북 |,시티브리즈 Citybreeze 맨투맨#,0
78,[뉴진스 착용] SIGNATURE SWEATSHIRTS [WHITE],https://www.musinsa.com/app/goods/2322782,/상품/78.png,/모델/78.png,"남성,여성,공용",하양,상의,"봄,가을",오아이오아이,59000,"스웻셔츠,맨투맨,스웨트셔츠,오버핏,로고","대학생,직장인,트렌디,데일리,데이트,일상",20,https://www.youtube.com/watch?v=kzx_Ek_TFwE,https://blog.naver.com/jungju0127/220817690780,"정말 미쳤다고?? 생각하는 존예로운 SWEAT SHIRT HAUL 다 예쁘잖아..? (맨투맨,후드티 추천) 인스턴트펑크,시눈,마르디메크르디,오아이오아이,메인부스",[주쨩의 데일리룩] 'oioi맨투맨' 코디 : 네이버 블로그,0
79,우먼즈 베이식 크루 넥 반팔 티셔츠 [화이트],https://www.musinsa.com/app/goods/1417691,/상품/79.png,/모델/79.png,여성,하양,상의,여름,무신사 스탠다드,13900,"라운드넥,무텐다드,무지,티셔츠,레귤러핏","트렌디,데일리,데이트,대학생,직장인,일상,기본",20,https://www.youtube.com/watch?v=SsJdlzO7mBs&pp=ygUv7Jqw66i87KaIIOuyoOydtOyLnSDtgazro6gg64SlIOuwmO2MlCDti7DshZTsuKA%3D,https://m.blog.naver.com/eli_song/222301671541,3만원대 이하 요즘 좋다고 입소문 난 기본티 비교 _직접사서 세탁까지 해본결과!_체형별 핏 추천_최고의 흰티,무신사 스탠다드 - 우먼즈 베이식 크루 넥 반팔 티셔츠 착샷 리뷰,0
80,우먼즈 크루 넥 크롭 반팔 티셔츠 [블랙],https://www.musinsa.com/app/goods/1417716,/상품/80.png,/모델/80.png,여성,검정,상의,"봄,여름,가을",무신사 스탠다드,12900,"라운드넥,크롭,무지,반팔,티셔츠,레귤러핏","트렌디,데일리,데이트,대학생,직장인,일상,기본",20,https://www.youtube.com/watch?v=5hSKdb-LpwQ,https://m.blog.naver.com/tlswlgprjt/221978725875,"[딘디픽] 반팔티 유목민들 여기여기 모여라?? 여자 무신사 스탠다드 여름 반팔 무지 티셔츠 5종 리뷰,원브랜드 패션 하울 (크롭티,티셔츠 원피스 / 무탠다드)","무신사 스탠다드 우먼즈 여자 여름 반팔 티셔츠 5종 리뷰 / 무탠다드,크롭티",0
81,[쿨탠다드] 우먼즈 베이식 크루 넥 반팔 티셔츠 [네이비],https://www.musinsa.com/app/goods/1932040,/상품/81.png,/모델/81.png,여성,파랑,상의,여름,무신사 스탠다드,17900,"기능성,반팔,무지,티셔츠,남색,레귤러핏,기능성반팔","트렌디,데일리,데이트,대학생,직장인,일상,기본",20,https://www.youtube.com/watch?v=SsJdlzO7mBs&pp=ygU-W-y_qO2DoOuLpOuTnF0g7Jqw66i87KaIIOuyoOydtOyLnSDtgazro6gg64SlIOuwmO2MlCDti7DshZTsuKA%3D,https://m.blog.naver.com/eli_song/222301671541,3만원대 이하 요즘 좋다고 입소문 난 기본티 비교 _직접사서 세탁까지 해본결과!_체형별 핏 추천_최고의 흰티,무신사 스탠다드 - 우먼즈 베이식 크루 넥 반팔 티셔츠 착샷 리뷰,0
82,393502 여 싱글저지 크루넥 반팔 프린트 티셔츠(미니핏)_6color,https://product.29cm.co.kr/catalog/2021912?source=item_detail&source_type=recommend,/상품/82.png,/모델/82.png,여성,"분홍,주황,하양,검정,파랑",상의,여름,지오다노,17800,"핫핑크,남색,레터링,반팔,크롭,슬림핏,반소매,티셔츠,크롭티","트렌디,데일리,데이트,대학생,직장인,일상,캐주얼",20,https://www.youtube.com/watch?v=Hr48XrOKFG0,https://post.naver.com/viewer/postView.nhn?volumeNo=15747780&memberNo=4949247,티셔츠로 세련되게 입는 노하우★ 이거 보면 딴 거 못 입음;;,"옷 잘 입는법,여자 반팔티 코디 (feat. 레터링+그래픽 티셔츠) # 120",0
83,[찰랑셔츠] 반팔 솔리드 셔츠 (5colors) CVYWD2501N,https://posty.kr/products/123991053,/상품/83.png,/모델/83.png,여성,"아이보리,파랑,초록,분홍,보라",상의,여름,클라비스,26910,"미니멀,남색,민트,베이직,셔츠,반팔,오버핏","트렌디,데일리,데이트,대학생,직장인,일상,캐주얼",20,https://www.youtube.com/shorts/GARfNeP676Y,https://post.naver.com/viewer/postView.nhn?volumeNo=28575578,시원한 여름 반팔셔츠로 오늘 출근룩 코디?#shorts,"옷 잘 입는 법,반팔셔츠 코디",0
84,(W)소프트 슬릿 가디건-스카이블루,https://product.29cm.co.kr/catalog/1989578?source=item_detail&source_type=similar_item,/상품/84.png,/모델/84.png,여성,파랑,상의,여름,필루미나이트,39900,"로고,자수,레귤러핏,가디건,하늘색","트렌디,데일리,데이트,대학생,직장인,일상",20,https://www.youtube.com/watch?v=tVJMhgt2Enc,https://post.naver.com/viewer/postView.nhn?volumeNo=14883264&memberNo=4949247,가디건 사기전에 무조건 보세요!! 있는 옷도 달라보이는 가디건 200% 활용법??+제품 추천까지????,"옷 잘 입는법,여자 가디건 코디 # 114",0
2057,플리츠 스커트 그린,https://www.musinsa.com/app/goods/2631599,/상품/2057.png,/모델/2057.png,여성,초록,하의,"봄,가을",버튼플레이,240000,"플리스,스커트,치마,골프,하이웨스트","데일리,일상,대학생,직장인,트렌디,데일리,데이트",20,https://www.youtube.com/watch?v=-K0bNhG-CpE,https://osiswing.com/2021/03/29/%ED%94%8C%EB%A6%AC%EC%B8%A0-%EC%8A%A4%EC%BB%A4%ED%8A%B8-%EC%BD%94%EB%94%94-%EC%98%88%EC%81%98%EA%B2%8C-%ED%95%98%EB%8A%94-%EB%B0%A9%EB%B2%95/,여름 플리츠 스커트를 입을 차례! 우아한 스타일 완성을 위한 필수 코디법은?,플리츠 스커트 코디 예쁘게 하는 방법,0
2058,뒷밴딩 언발 플리츠 스커트 O/WHITE,https://www.musinsa.com/app/goods/3200164,/상품/2058.png,/모델/2058.png,여성,하양,하의,"봄,가을",로드로아르,139000,"플리스,스커트,치마,골프,테니스,스포티,숏","데일리,일상,대학생,직장인,트렌디,데일리,데이트",20,https://www.youtube.com/watch?v=-K0bNhG-CpE,https://osiswing.com/2021/03/29/%ED%94%8C%EB%A6%AC%EC%B8%A0-%EC%8A%A4%EC%BB%A4%ED%8A%B8-%EC%BD%94%EB%94%94-%EC%98%88%EC%81%98%EA%B2%8C-%ED%95%98%EB%8A%94-%EB%B0%A9%EB%B2%95/,여름 플리츠 스커트를 입을 차례! 우아한 스타일 완성을 위한 필수 코디법은?,플리츠 스커트 코디 예쁘게 하는 방법,0
2059,플리츠 스커트 (스카이블루),https://www.wconcept.co.kr/Product/301885988?entry_channel=issue&issue_no=24000&issue_nm=GOLF%20SHOP,/상품/2059.png,/모델/2059.png,여성,파랑,하의,"봄,가을",오아이브,144000,"하늘색,플리스,스커트,치마,골프,테니스,스포티,숏","데일리,일상,대학생,직장인,트렌디,데일리,데이트",20,https://www.youtube.com/watch?v=-K0bNhG-CpE,https://osiswing.com/2021/03/29/%ED%94%8C%EB%A6%AC%EC%B8%A0-%EC%8A%A4%EC%BB%A4%ED%8A%B8-%EC%BD%94%EB%94%94-%EC%98%88%EC%81%98%EA%B2%8C-%ED%95%98%EB%8A%94-%EB%B0%A9%EB%B2%95/,여름 플리츠 스커트를 입을 차례! 우아한 스타일 완성을 위한 필수 코디법은?,플리츠 스커트 코디 예쁘게 하는 방법,0
2060,트윌 레귤러 플리츠 스커트 - 블랙,https://www.musinsa.com/app/goods/3109949,/상품/2060.png,/모델/2060.png,여성,검정,하의,"봄,가을",디키즈,75000,"플리스,스커트,치마,골프,테니스,스포티,숏","데일리,일상,대학생,직장인,트렌디,데일리,데이트",20,https://www.youtube.com/watch?v=-K0bNhG-CpE,https://osiswing.com/2021/03/29/%ED%94%8C%EB%A6%AC%EC%B8%A0-%EC%8A%A4%EC%BB%A4%ED%8A%B8-%EC%BD%94%EB%94%94-%EC%98%88%EC%81%98%EA%B2%8C-%ED%95%98%EB%8A%94-%EB%B0%A9%EB%B2%95/,여름 플리츠 스커트를 입을 차례! 우아한 스타일 완성을 위한 필수 코디법은?,플리츠 스커트 코디 예쁘게 하는 방법,0
2061,[DANA 8140] 커버밴드 베이직 A라인 데님스커트(연청),https://www.brandi.co.kr/products/36323052,/상품/2061.png,/모델/2061.png,여성,파랑,하의,"봄,가을",밀리언코르,64000,"연청,데님,치마,청치마,밴딩,스커트,숏","데일리,일상,대학생,직장인,트렌디,데이트",20,https://www.youtube.com/watch?v=rBJ5jGVEYgw,https://post.naver.com/viewer/postView.nhn?volumeNo=14417992&memberNo=4949247,청치마의 계절! 데님 스커트 스타일링! (FT. ZARA),"옷 잘 입는법,청치마 코디",0
2062,베넷 컷팅 데님 스커트,https://product.29cm.co.kr/catalog/1656667?source=item_detail&source_type=bought_together_item,/상품/2062.png,/모델/2062.png,여성,검정,하의,"봄,가을",헤인트,38400,"커팅,데님,스커트,치마,청치마","캐주얼,데일리,일상,대학생,직장인,트렌디,데이트",20,https://www.youtube.com/shorts/9xTLCZIJmmM,https://m.blog.naver.com/yuria144/222107506359,데일리룩 여름 블랙스커트 코디 검정치마 코디,블랙 스커트 하나로 일주일 돌려 입기 (검정치마 코디),0
2063,프리미어 하이웨이스트 스키니 진 브랜딧,https://kancan.co.kr/193/?idx=69,/상품/2063.png,/모델/2063.png,여성,검정,하의,"봄,가을",캔캔,89000,"스키니,데님,블랙진,하이웨스트,슬림핏","청바지,대학생,직장인,트렌디,데일리,데이트",20,https://www.youtube.com/shorts/yYMZ2dNSJx4,https://m.blog.naver.com/PostView.naver?isHttpsRedirect=true&blogId=gatocorrer&logNo=220672958248,옷잘입는 언니들의 스키니진 코디 패션?#스키니진?#룩북?#일상룩?#중년패션?#shorts,내일 뭐 입지? 여자 봄 코디 검정 / 스키니진 스타일,0
2064,[SLIM] Stablue Jeans,https://product.29cm.co.kr/catalog/1479959?source=brand,/상품/2064.png,/모델/2064.png,여성,파랑,하의,"봄,가을",판도라핏,59000,"스키니,데님,청바지,하이웨스트,슬림핏","대학생,직장인,트렌디,데일리,데이트",20,https://www.youtube.com/shorts/yYMZ2dNSJx4,https://m.blog.naver.com/PostView.naver?isHttpsRedirect=true&blogId=gatocorrer&logNo=220672958248,옷잘입는 언니들의 스키니진 코디 패션?#스키니진?#룩북?#일상룩?#중년패션?#shorts,내일 뭐 입지? 여자 봄 코디 검정 / 스키니진 스타일,0
2065,하이 데님 일자 스키니진 (Black),https://product.29cm.co.kr/catalog/1167902?source=item_detail&source_type=bought_together_item,/상품/2065.png,/모델/2065.png,여성,검정,하의,"봄,가을",단아,98000,"스키니,데님,블랙진,하이웨스트,슬림핏,찢청","스트릿,대학생,직장인,트렌디,데일리,데이트",20,https://www.youtube.com/shorts/yYMZ2dNSJx4,https://m.blog.naver.com/PostView.naver?isHttpsRedirect=true&blogId=gatocorrer&logNo=220672958248,옷잘입는 언니들의 스키니진 코디 패션?#스키니진?#룩북?#일상룩?#중년패션?#shorts,내일 뭐 입지? 여자 봄 코디 검정 / 스키니진 스타일,0
2066,[unisex] 미스핏 청바지 (light denim),https://www.musinsa.com/app/goods/957528,/상품/2066.png,/모델/2066.png,여성,파랑,하의,"봄,가을",미드나잇 무브,28800,"위싱,데님,스트레이트핏,페인팅,연청","캐주얼,데일리,일상,대학생,직장인,트렌디,데일리,데이트",20,https://www.youtube.com/watch?v=9Tk8W6oBDzU,https://post.naver.com/viewer/postView.nhn?volumeNo=17245254&memberNo=15460571,"다리 길어보이는 청바지 코디 ?? | (와이드 핏,스트레이트 핏,부츠컷) 데님바지 완전정복?? | 팁들알려줄게?? | 시간순삭 바지하울 |","핏에 따라 다른 느낌,체형별 청바지 코디법",0
2067,쿨맥스 여성 슬림스트레이트핏 L톤 데님 팬츠 인디고 라이트,https://leekorea.co.kr/product/%EC%BF%A8%EB%A7%A5%EC%8A%A4-%EC%97%AC%EC%84%B1-%EC%8A%AC%EB%A6%BC%EC%8A%A4%ED%8A%B8%EB%A0%88%EC%9D%B4%ED%8A%B8%ED%95%8F-l%ED%86%A4-%EB%8D%B0%EB%8B%98-%ED%8C%AC%EC%B8%A0-%EC%9D%B8%EB%94%94%EA%B3%A0-%EB%9D%BC%EC%9D%B4%ED%8A%B8/1229/,/상품/2067.png,/모델/2067.png,여성,파랑,하의,"봄,가을",리,53400,"슬림핏,스트레이트핏,청바지,워싱진,데님,연청","대학생,직장인,트렌디,데일리,데이트",20,https://www.youtube.com/watch?v=9Tk8W6oBDzU,https://m.blog.naver.com/kheej0412/221976474622,"다리 길어보이는 청바지 코디 ?? | (와이드 핏,스트레이트 핏,부츠컷) 데님바지 완전정복?? | 팁들알려줄게?? | 시간순삭 바지하울 |",TBJ 여자 바지 - 슬림스트레이트 L톤 데님 팬츠 (T195DP753P) 솔직 후기,0
2068,STRAIGHT WIDE DENIM PANTS LIGHT BLUE,https://www.musinsa.com/app/goods/2189903,/상품/2068.png,/모델/2068.png,여성,파랑,하의,"봄,가을",어반드레스,63000,"데님,와이드핏,청바지,루즈핏","캐주얼,데일리,일상,대학생,직장인,트렌디,데일리,데이트",20,https://www.youtube.com/watch?v=9Tk8W6oBDzU,https://post.naver.com/viewer/postView.nhn?volumeNo=17245254&memberNo=15460571,"다리 길어보이는 청바지 코디 ?? | (와이드 핏,스트레이트 핏,부츠컷) 데님바지 완전정복?? | 팁들알려줄게?? | 시간순삭 바지하울 |","핏에 따라 다른 느낌,체형별 청바지 코디법",0
2069,[AMBER 9301] 가을용 커버밴드 밑단컷팅 슬림 스트레이트 데님 (진청),https://product.29cm.co.kr/catalog/1190067,/상품/2069.png,/모델/2069.png,여성,파랑,하의,여름,밀리언코르,36000,"스트레이트핏,커팅,진청,데님,청바지,슬림핏,스키니","트렌디,데일리,데이트,대학생,직장인,일상,캐주얼",20,https://www.youtube.com/shorts/yYMZ2dNSJx4,https://m.blog.naver.com/PostView.naver?isHttpsRedirect=true&blogId=gatocorrer&logNo=220672958248,옷잘입는 언니들의 스키니진 코디 패션?#스키니진?#룩북?#일상룩?#중년패션?#shorts,내일 뭐 입지? 여자 봄 코디 검정 / 스키니진 스타일,0
2070,[20SS] W7 컷팅 스키니 데님 팬츠_연청,https://www.musinsa.com/app/goods/1422486,/상품/2070.png,/모델/2070.png,여성,파랑,하의,여름,와르,25900,"스키니,데님,청바지,캐주얼,연청,커팅","트렌디,데일리,데이트,대학생,직장인,일상",20,https://www.youtube.com/shorts/yYMZ2dNSJx4,https://m.blog.naver.com/PostView.naver?isHttpsRedirect=true&blogId=gatocorrer&logNo=220672958248,옷잘입는 언니들의 스키니진 코디 패션?#스키니진?#룩북?#일상룩?#중년패션?#shorts,내일 뭐 입지? 여자 봄 코디 검정 / 스키니진 스타일,0
2071, [-6cm 숏버전 추가] W53 롱 세미 부츠컷 데님 팬츠_흑청,https://waar.co.kr/product/6cm-%EC%88%8F%EB%B2%84%EC%A0%84-%EC%B6%94%EA%B0%80-w53-%EB%A1%B1-%EC%84%B8%EB%AF%B8-%EB%B6%80%EC%B8%A0%EC%BB%B7-%EB%8D%B0%EB%8B%98-%ED%8C%AC%EC%B8%A0%ED%9D%91%EC%B2%AD/330/,/상품/2071.png,/모델/2071.png,여성,검정,하의,여름,와르,74000,"데님,청바지,부츠컷,흑청","트렌디,데일리,데이트,대학생,직장인,일상,캐주얼",20,https://www.youtube.com/watch?v=9Tk8W6oBDzU&t=10s,https://post.naver.com/viewer/postView.naver?memberNo=12504201&volumeNo=32588474,"다리 길어보이는 청바지 코디 ?? | (와이드 핏,스트레이트 핏,부츠컷) 데님바지 완전정복?? | 팁들알려줄게?? | 시간순삭 바지하울 |",부츠 컷 데님 코디하기,0
2072,GNRL 컬러풀 데님 스커트 [LIGHT BLUE] / WBC1L13508 ,https://www.kolonmall.com/Product/K1683088838075023NO01?itm_bc=PC_77_%ED%99%88&itm_ba=4_77-4_SquareBanner_%EC%98%A4%EB%8A%98%EC%9D%98%20%EB%B8%8C%EB%9E%9C%EB%93%9C%20%EC%9D%B4%EC%8A%88&itm_bl=9_GENERAL%20IDEA%20IN%20SUMMER&itm_sp=%2FSpecial%2F232507,/상품/2072.png,/모델/2072.png,여성,파랑,하의,여름,제너럴아이디어,37000,"데님,스커트,청치마,숏,레귤러핏,하늘색,연청","트렌디,데일리,데이트,대학생,직장인,일상",20,https://www.youtube.com/shorts/a3LtMn-Abtw,https://m.blog.naver.com/PostView.naver?isHttpsRedirect=true&blogId=ghlwkd209&logNo=50146606210,미니스커트 코디로 가을 룩북???#shorts?#lookook,짧은 치마 코디법,0
2073,GNRL 컬러풀 데님 스커트 [BLACK] / WBC1L13508,https://www.kolonmall.com/Product/K1683088823882005BK01,/상품/2073.png,/모델/2073.png,여성,검정,하의,여름,제너럴아이디어,37000,"데님,스커트,청치마,숏,레귤러핏,흑청","트렌디,데일리,데이트,대학생,직장인,일상",20,https://www.youtube.com/shorts/a3LtMn-Abtw,https://m.blog.naver.com/PostView.naver?isHttpsRedirect=true&blogId=ghlwkd209&logNo=50146606210,미니스커트 코디로 가을 룩북???#shorts?#lookook,짧은 치마 코디법,0
2074,우먼즈 테이퍼드 치노 팬츠 [블랙],https://www.musinsa.com/app/goods/2069539,/상품/2074.png,/모델/2074.png,여성,검정,하의,여름,무신사 스탠다드,39900,"면바지,치노,테이퍼드핏","장례식,결혼식,캐주얼,기본",20,https://www.youtube.com/watch?v=NDvnRu8W9n8,https://wooney86.tistory.com/1334,"STYLE COPY｜훈녀 스타일 따라잡기｜드디어 찾아낸 핀터레스트 훈녀룩 정보!｜오버사이즈 셔츠,와이드 팬츠 스타일링｜가을 코디 환절기 데일리룩",단정하고 예쁜데일리룩을 완성시켜준 여자 치노팬츠 코디들(Beige 컬러),0
2075,STRAIGHT CHINO PANTS CLASSIC BEIGE_UDPA3A205I2,https://www.wconcept.co.kr/Product/302292040,/상품/2075.png,/모델/2075.png,여성,갈색,하의,여름,던스트 포 우먼,94050,"치노,면바지,로우라이즈,스트레이트핏,베이지",캐주얼,20,https://www.youtube.com/watch?v=NDvnRu8W9n8,https://wooney86.tistory.com/1334,"STYLE COPY｜훈녀 스타일 따라잡기｜드디어 찾아낸 핀터레스트 훈녀룩 정보!｜오버사이즈 셔츠,와이드 팬츠 스타일링｜가을 코디 환절기 데일리룩",단정하고 예쁜데일리룩을 완성시켜준 여자 치노팬츠 코디들(Beige 컬러),0
4044,슈퍼스타 - 화이트:블랙 / EG4958 ,https://with.gsshop.com/prd/prd.gs?prdid=1030277853&utm_source=price&utm_medium=affiliate&utm_campaign=danawa&media=lb&fromWith=Y,/상품/4044.png,/모델/4044.png,"남성,여성,공용",하양,신발,"봄,가을,여름,겨울",아디다스,85680,"슈퍼스타,농구화,가죽,레더,가죽슈퍼스타,가죽스니커즈,스니커즈,레더스니커즈,운동화","트렌디,데일리,데이트,대학생,직장인",20,https://www.youtube.com/watch?v=XGRqZgqjZ9I,https://blog.naver.com/sas_0505/222978255225,아디다스 슈퍼스타 1부,아디다스 슈퍼스타 화이트 블랙 235사이즈 후기 eg4958,0
4045,마일 (O/WHITE),https://product.29cm.co.kr/catalog/1371444,/상품/4045.png,/모델/4045.png,"남성,여성,공용",하양,신발,"봄,가을",디스커버리,83300,"스니커즈,마일,운동화,베이지","트렌디,데일리,데이트,대학생,직장인,라이프스타일,골프",20,https://www.youtube.com/watch?v=siC2alnlGnM,https://blog.naver.com/hearteffect/222657018868,요즘 유행하는 봄신발??뭐랑 입어야 예쁠까? 신발별 찰떡 코디 궁합,디스커버리 마일 스니커즈 발편한 여성 운동화 코디,0
4046,센테니얼 85 로우 - 크림:퍼플 / ID1812 ,https://www.musinsa.com/app/goods/2992069,/상품/4046.png,/모델/4046.png,"남성,여성,공용","아이보리,보라",신발,"봄,가을",아디다스,96900,"스웨이드,센테니얼,캐주얼,운동화","일상,데일리,운동,대학생,학생,데이트,여행,활동,편한,캠퍼스,기본,산책,커플,미니멀,꾸안꾸,스니커즈,직장인,트렌디",20,https://www.youtube.com/watch?v=TTg6vj5xjPU,https://blog.naver.com/gy_wjd12/223031466086,"[신발리뷰]푸마아미스웨이드,아디다스 SL72,컨트리,센테니얼85 : 합동 리뷰입니다",[아디다스 센테니얼 85 로우 - 크림:퍼플] 후기,0
4047,척 70 빈티지 캔버스 화이트 162065C,https://display.cjonstyle.com/p/item/2014014882?service_id=estimatedn&utm_medium=pcs&utm_source=danawa&__ref=https%3A%2F%2Fprod.danawa.com%2F,/상품/4047.png,/모델/4047.png,"남성,여성,공용",하양,신발,"봄,가을",컨버스,46900,"스니커즈,척70,빈티지,라인","트렌디,데일리,데이트,대학생,직장인",20,https://www.youtube.com/watch?v=siC2alnlGnM,https://blog.naver.com/neverlandin_/222386485197,요즘 유행하는 봄신발??뭐랑 입어야 예쁠까? 신발별 찰떡 코디 궁합,[리뷰] 컨버스 척70 빈티지 캔버스 로우 화이트(162065C),0
4048,COURT(C-White),https://product.29cm.co.kr/catalog/1683844?source=item_detail&source_type=same_brand,/상품/4048.png,/모델/4048.png,"남성,여성,공용",하양,신발,"봄,가을",이피티,129000,"스니커즈,캐주얼,운동화,코트,코트화,코트스니커즈","트렌디,데일리,데이트,대학생,직장인",20,https://www.youtube.com/watch?v=siC2alnlGnM,https://blog.naver.com/dahye2407/222700349734,요즘 유행하는 봄신발??뭐랑 입어야 예쁠까? 신발별 찰떡 코디 궁합,이피티 (ept) 코트 (court) 오프화이트 230 후기.......!,0
4049,가젤 볼드 W - 그레이:화이트 / HQ6893,https://www.musinsa.com/app/goods/3302488,/상품/4049.png,/모델/4049.png,여성,"회색,하양",신발,"봄,가을,여름",아디다스,139000,"가젤,가젤볼드,스니커즈,운동화","트렌디,데일리,데이트,대학생,직장인",20,https://www.youtube.com/watch?v=siC2alnlGnM,https://blog.naver.com/190329/223109762969,요즘 유행하는 봄신발??뭐랑 입어야 예쁠까? 신발별 찰떡 코디 궁합,"아디다스 가젤 볼드 그레이 클라우드 화이트 HQ6893 착샷 사이즈 팁 리뷰(Feat. 블랙,스카이,그린)",0
